iteration,penguin,length
227,14,661612.19
227,10,647344.58
227,2,652996.61
227,7,656429.72
227,15,653254.21
227,11,654245.43
227,3,654691.76
228,12,657977.54
228,0,651264.79
228,4,659034.40
228,8,656149.85
228,13,659738.56
228,1,654682.19
228,5,651936.92
228,9,660439.21
228,14,663404.97
228,2,657164.26
228,6,650804.21
228,10,650801.45
228,15,653956.35
228,3,656450.32
228,7,655469.11
228,11,656465.21
229,4,659669.55
229,12,650983.03
229,8,656433.89
229,0,651865.62
229,5,650467.77
229,13,655994.81
229,9,655067.06
229,1,654859.21
229,6,654334.40
229,14,659358.24
229,10,650673.24
229,2,652193.14
229,7,652985.80
229,15,651830.37
229,11,653717.73
229,3,657175.39
230,4,658173.00
230,0,651313.22
230,8,654736.03
230,12,648668.84
230,5,648473.35
230,1,652998.57
230,9,659215.91
230,13,654106.09
230,6,656506.36
230,2,655658.75
230,10,648461.49
230,14,660860.70
230,7,654386.92
230,3,658072.56
230,11,654938.52
230,15,652553.45
231,4,659310.41
231,8,655522.75
231,0,650515.59
231,12,650709.48
231,5,651436.87
231,9,662611.96
231,1,654631.21
231,13,651059.91
231,6,654525.73
231,10,650583.98
231,2,653550.24
231,14,657607.29
231,7,653839.66
231,11,654218.43
231,3,657031.48
231,15,647943.98
232,4,660246.90
232,0,649023.77
232,8,659064.14
232,12,651155.46
232,5,651789.42
232,1,656433.30
232,9,663440.53
232,13,659195.93
232,6,653245.17
232,2,654256.94
232,10,649527.93
232,14,658465.65
232,7,655308.83
232,3,657476.28
232,11,652489.38
232,15,652209.15
233,12,654896.50
233,0,650272.20
233,4,657874.79
233,8,655742.92
233,13,657414.07
233,1,650853.67
233,5,650496.24
233,9,660511.21
233,14,663947.11
233,2,656765.21
233,6,653650.53
233,10,650008.38
233,15,649666.90
233,3,656476.63
233,7,654269.48
233,11,652633.70
234,0,649020.37
234,12,655797.49
234,8,656852.85
234,4,660371.70
234,1,649503.66
234,13,655791.31
234,9,661582.68
234,5,649410.11
234,2,655438.11
234,14,656464.25
234,10,650930.76
234,6,649846.34
234,3,659501.77
234,15,650709.86
234,11,650042.77
234,7,653543.90
235,0,650979.60
235,8,656446.68
235,12,653322.96
235,4,660096.95
235,1,650402.35
235,9,656923.91
235,13,656875.87
235,5,649116.92
235,2,653317.58
235,10,653200.10
235,14,660272.25
235,6,653189.69
235,3,658465.26
235,11,651299.98
235,15,650762.53
235,7,653950.94
236,8,654305.24
236,12,652658.97
236,4,655411.16
236,0,650912.41
236,9,657162.02
236,13,655535.79
236,5,650009.55
236,1,652433.98
236,10,652805.61
236,14,661375.04
236,6,652170.65
236,2,655069.32
236,11,654238.70
236,15,649690.71
236,7,651857.37
236,3,655639.95
237,0,650988.33
237,12,653666.03
237,4,661063.82
237,8,656381.16
237,1,654881.30
237,13,658886.34
237,5,649976.51
237,9,661285.63
237,2,655522.94
237,14,661315.03
237,6,648423.41
237,10,649836.31
237,3,653777.30
237,15,649221.03
237,7,656721.61
237,11,656646.86
238,8,652761.49
238,12,653015.05
238,0,650216.58
238,4,659457.15
238,9,656016.78
238,13,656199.92
238,1,653153.52
238,5,650852.80
238,10,649856.71
238,14,658837.00
238,2,654211.72
238,6,652114.05
238,11,652714.09
238,15,650352.62
238,3,654446.21
238,7,655474.76
239,8,652372.74
239,4,665860.50
239,12,653272.32
239,0,647439.46
239,9,659977.85
239,5,647996.30
239,13,661213.67
239,1,653741.29
239,10,646930.13
239,6,648670.40
239,14,659389.82
239,2,656535.19
239,11,650956.41
239,7,654147.29
239,15,650663.12
239,3,657944.11
240,4,660517.33
240,8,654575.18
240,0,646729.16
240,12,656181.81
240,5,650443.10
240,9,659782.42
240,1,651763.38
240,13,657071.68
240,6,649761.72
240,10,649831.49
240,2,653880.87
240,14,656917.26
240,7,656796.03
240,11,652180.01
240,3,652666.26
240,15,651215.01
241,4,658666.65
241,0,649415.28
241,12,656181.02
241,8,658929.93
241,5,649904.59
241,1,651879.81
241,13,656360.38
241,9,660530.38
241,6,649364.07
241,2,658438.14
241,14,663268.57
241,10,651242.87
241,7,652439.30
241,3,655663.89
241,15,647853.12
241,11,652123.39
242,4,658739.65
242,0,649458.30
242,8,656930.84
242,12,650389.31
242,5,649319.18
242,1,651452.95
242,9,657441.92
242,13,654822.82
242,6,651472.80
242,2,653294.54
242,10,645436.35
242,14,663241.24
242,7,654953.28
242,3,656209.53
242,11,651696.56
242,15,649713.64
243,8,660881.40
243,0,650738.50
243,4,663538.15
243,12,654830.23
243,9,659712.74
243,1,651427.24
243,5,647020.33
243,13,660088.49
243,10,648047.36
243,2,655349.82
243,6,650138.33
243,14,656596.34
243,11,648316.35
243,3,655714.42
243,7,653648.50
243,15,649865.30
244,12,656119.94
244,8,658280.60
244,4,659397.07
244,0,647168.51
244,13,657782.91
244,9,659097.87
244,5,648784.40
244,1,650219.39
244,14,660872.01
244,10,647482.79
244,6,653022.92
244,2,652438.95
244,15,646677.24
244,11,652563.45
244,7,656785.68
244,3,655040.52
245,4,661395.10
245,8,654824.47
245,0,649110.86
245,12,655910.02
245,5,648061.24
245,9,662990.79
245,1,652140.79
245,13,655332.44
245,6,653758.43
245,10,649697.59
245,2,659530.38
245,14,657634.74
245,7,654680.05
245,11,651599.91
245,3,659072.10
245,15,649633.76
246,8,651614.44
246,0,650388.93
246,12,653284.20
246,4,661064.99
246,9,657758.24
246,1,650588.69
246,13,657123.46
246,5,647749.50
246,10,649805.58
246,2,656994.06
246,14,659140.36
246,6,650393.58
246,11,652282.68
246,3,656180.80
246,15,649472.20
246,7,657702.55
247,8,656005.65
247,4,658733.68
247,0,647567.28
247,12,655741.43
247,9,662570.42
247,5,650490.39
247,1,653525.01
247,13,653965.35
247,10,647601.32
247,6,652136.23
247,2,653740.64
247,14,658169.60
247,11,651608.41
247,7,652742.14
247,3,661900.58
247,15,651753.44
248,4,658473.96
248,12,654037.34
248,0,652309.63
248,8,655050.26
248,5,647579.88
248,13,659343.02
248,1,652413.77
248,9,659623.77
248,6,650006.79
248,14,660783.64
248,2,656373.25
248,10,644183.43
248,7,654773.94
248,15,647234.55
248,3,656153.46
248,11,647728.48
249,0,650419.17
249,12,655062.52
249,8,660218.12
249,4,662772.74
249,1,648163.17
249,13,655879.83
249,9,664911.11
249,5,647427.04
249,2,655465.22
249,14,658993.79
249,10,644183.43
249,6,651991.58
249,3,654587.14
249,15,644708.03
249,11,650859.61
249,7,655194.65
250,0,648914.10
250,4,660615.23
250,12,653481.07
250,8,655736.62
250,1,651968.84
250,5,647614.26
250,13,656306.71
250,9,662923.32
250,2,659936.34
250,6,651495.93
250,14,664375.00
250,10,644183.43
250,3,658389.91
250,7,660461.06
250,15,648387.39
250,11,649402.26
251,4,659272.01
251,0,644468.03
251,8,656225.96
251,12,656393.93
251,5,648272.76
251,1,652652.33
251,9,660201.76
251,13,657957.66
251,6,650782.08
251,2,655413.45
251,10,644183.43
251,14,658144.49
251,7,655757.36
251,3,656574.76
251,11,650764.26
251,15,646166.94
252,4,660295.26
252,8,658025.23
252,12,654385.56
252,0,646368.40
252,5,644735.68
252,9,659761.97
252,13,656194.17
252,1,652380.15
252,6,650163.89
252,10,647054.65
252,14,660314.69
252,2,653045.75
252,7,651200.69
252,11,652070.55
252,15,649056.44
252,3,659851.11
253,4,661129.85
253,12,653462.76
253,8,657376.25
253,0,647139.27
253,5,648430.37
253,13,657346.95
253,9,659783.64
253,1,650521.06
253,6,651112.67
253,14,663652.91
253,10,648782.27
253,2,651379.50
253,7,654197.55
253,15,646253.54
253,11,650398.61
253,3,660918.49
254,8,655214.33
254,4,659315.29
254,0,648706.93
254,12,652491.10
254,9,663139.36
254,5,647372.42
254,1,652425.50
254,13,655677.74
254,10,647198.02
254,6,649864.53
254,2,651660.83
254,14,663815.97
254,11,651323.12
254,7,650134.78
254,3,654587.84
254,15,647949.76
255,0,649552.04
255,12,653459.42
255,8,658416.50
255,4,658209.05
255,1,652693.68
255,13,655836.39
255,9,662028.21
255,5,647776.94
255,2,654680.99
255,14,665629.87
255,10,648949.54
255,6,651411.74
255,3,656364.57
255,15,646310.41
255,11,652610.61
255,7,656304.96
256,8,654757.11
256,12,656730.39
256,4,659849.73
256,0,646268.19
256,9,658251.57
256,13,653118.07
256,5,648072.14
256,1,651386.45
256,10,648359.05
256,14,660729.47
256,6,649965.95
256,2,653663.66
256,11,651791.56
256,15,648316.02
256,7,653071.27
256,3,656785.64
257,12,649316.98
257,4,660322.56
257,8,656309.92
257,0,647562.14
257,13,657849.60
257,5,645716.79
257,9,660462.49
257,1,649175.43
257,14,657662.67
257,6,649365.01
257,10,646858.60
257,2,649938.77
257,15,648735.97
257,7,653905.04
257,11,646780.36
257,3,656685.94
258,8,656956.72
258,0,649247.04
258,12,652006.94
258,4,658367.91
258,9,664848.80
258,1,649554.29
258,13,658247.37
258,5,648020.99
258,10,645718.46
258,2,656745.05
258,14,663430.68
258,6,647577.05
258,11,649613.35
258,3,655598.37
258,15,647158.76
258,7,652287.70
259,8,654997.62
259,12,655403.57
259,0,647679.49
259,4,659736.00
259,9,658876.19
259,13,659414.50
259,1,649177.71
259,5,646550.71
259,10,647959.68
259,14,659277.03
259,2,655293.66
259,6,651225.15
259,11,649785.71
259,15,648817.26
259,3,655540.36
259,7,653739.32
260,12,653203.17
260,8,658866.12
260,4,657971.67
260,0,643470.92
260,13,657250.14
260,9,663090.84
260,5,646241.49
260,1,651470.21
260,14,664359.83
260,10,650347.97
260,6,655286.78
260,2,653600.60
260,15,647288.41
260,11,648920.18
260,7,654054.14
260,3,659304.15
261,0,643470.92
261,8,658605.54
261,4,662089.11
261,12,652815.58
261,1,649306.45
261,9,661100.42
261,5,647348.02
261,13,659388.29
261,2,653563.25
261,10,649148.24
261,6,650926.16
261,14,658860.30
261,3,657796.91
261,11,652115.51
261,7,651698.78
261,15,645977.96
262,0,643470.92
262,4,661177.16
262,8,657278.03
262,12,654615.01
262,1,648576.83
262,5,648261.11
262,9,659969.93
262,13,655596.12
262,2,653864.42
262,6,651756.89
262,10,648680.96
262,14,660049.58
262,3,660935.20
262,7,652397.78
262,11,647857.87
262,15,650295.52
263,4,664012.99
263,8,652867.93
263,0,648607.21
263,12,654581.68
263,5,648381.56
263,9,657446.64
263,1,648934.58
263,13,657796.26
263,6,648106.95
263,10,644065.29
263,2,655095.27
263,14,660569.83
263,7,656259.61
263,11,649846.22
263,3,655017.12
263,15,646305.04
264,0,644875.89
264,12,654548.57
264,8,658110.07
264,4,662637.90
264,1,648250.66
264,13,659185.40
264,9,663155.69
264,5,646965.07
264,2,656326.98
264,14,661420.48
264,10,646502.22
264,6,650095.84
264,3,657376.23
264,15,646710.45
264,11,651427.29
264,7,652414.29
265,0,647638.35
265,8,658232.96
265,12,654378.94
265,4,657722.03
265,1,650932.99
265,9,657646.77
265,13,657806.68
265,5,648639.59
265,2,655051.83
265,10,647198.48
265,14,659773.82
265,6,650712.07
265,3,660041.11
265,11,650104.29
265,15,646329.78
265,7,654401.06
266,0,648433.22
266,8,659038.75
266,12,652838.06
266,4,663171.40
266,1,648312.35
266,9,660246.22
266,13,658354.15
266,5,647621.48
266,2,652158.44
266,10,645654.71
266,14,659068.32
266,6,649622.06
266,3,653386.50
266,11,648819.07
266,15,646302.48
266,7,655293.47
267,0,644149.47
267,12,655462.87
267,8,656305.65
267,4,669164.26
267,1,648906.87
267,13,659409.25
267,9,660522.04
267,5,643423.28
267,2,653870.02
267,14,663785.34
267,10,644211.64
267,6,650686.49
267,3,654520.32
267,15,645984.75
267,11,652256.12
267,7,653681.89
268,0,646299.89
268,8,658940.86
268,12,654084.85
268,4,660477.03
268,9,660407.56
268,1,650511.51
268,13,659276.65
268,5,648238.47
268,10,647020.85
268,2,652968.38
268,14,659546.74
268,6,647441.16
268,11,647347.30
268,3,654176.22
268,15,647200.95
268,7,654615.79
269,0,647952.42
269,12,656148.34
269,8,656629.66
269,4,661382.20
269,1,650994.12
269,13,654040.88
269,9,661684.89
269,5,647050.93
269,2,654357.06
269,14,660057.96
269,10,645233.73
269,6,650303.40
269,3,653144.80
269,15,647260.90
269,11,651730.37
269,7,655566.29
270,0,646689.24
270,12,654299.00
270,8,654158.78
270,4,661584.77
270,1,650918.84
270,13,653371.52
270,9,664985.23
270,5,650891.80
270,2,654539.22
270,14,657183.18
270,10,648079.31
270,6,649321.23
270,3,657848.50
270,15,645304.88
270,11,649888.79
270,7,654345.34
271,0,646687.77
271,8,653917.82
271,12,655305.53
271,4,661951.62
271,1,646913.20
271,9,660783.40
271,13,656131.06
271,5,644544.84
271,2,657149.79
271,10,644729.36
271,14,662886.84
271,6,650120.77
271,3,656465.15
271,11,649760.92
271,15,649834.62
271,7,655836.06
272,0,645592.19
272,12,651949.16
272,8,658730.03
272,4,661411.43
272,1,648844.32
272,13,656507.47
272,9,663428.71
272,5,645321.58
272,2,653216.67
272,14,661508.79
272,10,646176.87
272,6,646807.10
272,3,658614.71
272,15,643092.65
272,11,648123.12
272,7,659139.41
273,0,643107.84
273,8,658159.83
273,12,652327.37
273,4,662039.58
273,1,648151.85
273,9,663228.50
273,13,654811.89
273,5,646362.12
273,2,653020.80
273,10,646971.60
273,14,661694.51
273,6,649740.41
273,3,654439.11
273,11,648770.57
273,15,644947.17
273,7,651861.93
274,0,644204.98
274,12,653585.87
274,8,652512.18
274,4,660275.54
274,1,649638.63
274,13,659403.57
274,9,658971.19
274,5,647924.31
274,2,652366.06
274,14,661591.55
274,10,648316.26
274,6,647160.59
274,3,651414.42
274,15,648889.36
274,11,649681.39
274,7,650693.27
275,0,645731.08
275,8,652922.22
275,12,655196.69
275,4,663497.35
275,1,651021.10
275,9,663641.50
275,13,655241.27
275,5,644424.45
275,2,651965.97
275,10,646920.75
275,14,658833.98
275,6,648211.00
275,3,657089.14
275,11,648725.14
275,15,649045.74
275,7,652163.69
276,0,645310.67
276,12,654833.70
276,8,654753.31
276,4,661567.72
276,1,649246.80
276,13,654300.22
276,9,659215.81
276,5,646282.70
276,2,653400.81
276,14,658035.46
276,10,644982.99
276,6,649414.27
276,3,654762.12
276,15,644470.26
276,11,648893.64
276,7,652853.95
277,8,657126.27
277,0,644889.86
277,12,653409.06
277,4,661168.62
277,9,660079.39
277,1,649616.20
277,13,653800.75
277,5,645242.80
277,10,643908.16
277,2,653816.21
277,14,665092.16
277,6,651884.08
277,11,650985.16
277,3,657381.78
277,15,643351.76
277,7,652218.17
278,0,646864.64
278,8,650248.89
278,12,652981.14
278,4,659764.01
278,1,647816.77
278,9,660931.70
278,13,656510.15
278,5,645066.26
278,2,654931.76
278,10,641861.32
278,14,661147.89
278,6,649350.82
278,3,659304.71
278,11,652063.40
278,15,642757.97
278,7,651852.72
279,0,644712.06
279,8,655935.56
279,12,651316.62
279,4,658730.76
279,1,649024.91
279,9,660219.28
279,13,655140.91
279,5,644353.97
279,2,650989.86
279,10,642961.31
279,14,660247.38
279,6,651227.06
279,3,652949.21
279,11,646933.98
279,15,645331.52
279,7,654177.25
280,0,646411.75
280,8,654898.08
280,12,654068.60
280,4,663655.41
280,1,647031.03
280,9,660207.66
280,13,656040.56
280,5,643950.83
280,2,647898.03
280,10,642799.54
280,14,657318.87
280,6,649823.98
280,3,653963.12
280,11,648889.41
280,15,645113.55
280,7,653779.08
281,8,654706.59
281,4,660783.86
281,0,646871.17
281,12,648422.25
281,9,665249.17
281,5,643819.23
281,1,647710.17
281,13,654081.94
281,10,643294.74
281,6,648844.92
281,2,651059.23
281,14,661805.09
281,11,650805.72
281,15,645625.41
281,7,655080.82
281,3,654701.75
282,12,655101.70
282,8,655139.71
282,0,644784.16
282,4,659481.30
282,13,655150.18
282,9,662279.71
282,1,647344.35
282,5,643924.68
282,14,655274.51
282,10,642625.23
282,2,653866.79
282,6,649714.73
282,15,644258.38
282,11,647344.59
282,3,654364.81
282,7,654433.69
283,0,644659.07
283,12,652324.98
283,8,654053.25
283,4,657618.80
283,1,648857.74
283,13,650435.19
283,9,658395.13
283,5,644703.12
283,2,652814.92
283,14,658728.74
283,10,643867.44
283,6,649611.56
283,3,656077.87
283,15,642551.42
283,11,647161.98
283,7,650020.43
284,0,645645.84
284,8,657651.09
284,12,654096.07
284,4,662357.68
284,1,647770.69
284,9,658061.39
284,13,656188.72
284,5,645453.60
284,2,651451.21
284,10,644890.23
284,14,656711.43
284,6,649026.30
284,3,657054.87
284,11,651049.11
284,15,643246.29
284,7,652492.78
285,0,643123.72
285,12,650618.54
285,8,652226.08
285,4,661077.71
285,1,649434.54
285,13,655922.15
285,9,661877.31
285,5,644134.68
285,2,653934.43
285,14,663721.78
285,10,643136.84
285,6,647966.79
285,3,652608.10
285,15,642462.29
285,11,648963.05
285,7,652973.24
286,0,643169.64
286,8,655063.90
286,12,654738.35
286,4,662792.50
286,1,648977.97
286,9,659040.12
286,13,654781.27
286,5,645725.12
286,2,651072.84
286,10,642509.62
286,14,661572.70
286,6,647189.29
286,3,657220.76
286,11,648610.01
286,15,644253.37
286,7,650113.13
287,0,644520.45
287,8,650430.31
287,4,661012.57
287,12,655262.67
287,9,660697.71
287,1,644847.61
287,5,645176.25
287,13,658174.61
287,10,643292.11
287,2,653426.29
287,6,647471.66
287,14,660688.18
287,11,647264.30
287,3,652212.07
287,7,652655.72
287,15,643040.46
288,0,643216.04
288,8,654876.99
288,12,650814.24
288,4,657999.41
288,1,647825.65
288,9,659236.75
288,13,652182.04
288,5,643505.94
288,2,649449.96
288,10,644890.72
288,14,657953.29
288,6,648573.13
288,3,653081.57
288,11,647248.62
288,15,643184.92
288,7,653706.43
289,0,643656.65
289,12,655479.18
289,8,653081.66
289,4,655918.94
289,1,648941.88
289,9,659634.08
289,13,653518.08
289,5,645940.85
289,2,647772.38
289,10,643037.85
289,14,658114.79
289,6,648818.49
289,3,657956.92
289,11,648554.77
289,15,644044.60
289,7,654056.12
290,0,643714.20
290,12,650663.29
290,8,657212.30
290,4,658347.31
290,1,648787.19
290,13,653807.73
290,9,659506.35
290,5,644714.53
290,2,648350.69
290,14,657023.67
290,10,643445.07
290,6,647235.84
290,3,651715.35
290,15,643165.68
290,11,648340.30
290,7,653502.76
291,0,641337.04
291,12,649303.15
291,8,655997.09
291,4,658707.03
291,1,649920.27
291,13,656486.05
291,9,659451.74
291,5,642520.71
291,2,650016.14
291,14,657036.38
291,10,642735.65
291,6,647303.94
291,3,654864.56
291,15,646363.15
291,11,648241.83
291,7,650993.41
292,0,644932.93
292,12,651629.65
292,8,654191.85
292,4,658051.68
292,1,648574.89
292,9,661026.11
292,13,652125.49
292,5,641376.84
292,2,651269.72
292,10,642043.47
292,14,657618.78
292,6,648672.68
292,3,654252.44
292,11,648529.45
292,15,644383.54
292,7,650829.81
293,0,644877.44
293,8,655996.75
293,12,652228.00
293,4,660758.22
293,1,649434.12
293,9,658728.03
293,13,652327.02
293,5,644683.75
293,2,652688.14
293,10,645157.31
293,14,657538.03
293,6,646470.22
293,3,659724.94
293,11,649541.68
293,15,643992.20
293,7,651179.90
294,0,643477.25
294,8,656802.18
294,12,651348.53
294,4,662026.56
294,1,646908.70
294,9,657759.49
294,13,654344.91
294,5,645221.95
294,2,647054.58
294,10,644215.61
294,14,662797.16
294,6,648693.67
294,3,656247.77
294,11,646536.99
294,15,642259.29
294,7,654544.57
295,0,643924.86
295,8,649910.44
295,12,652702.31
295,4,662996.49
295,1,648059.74
295,9,659220.24
295,13,653213.60
295,5,643403.38
295,2,652293.59
295,10,641227.09
295,14,656336.93
295,6,648380.05
295,3,653460.12
295,11,651729.34
295,15,643148.25
295,7,651955.90
296,8,654549.04
296,0,643071.95
296,12,650771.19
296,4,661783.05
296,9,655426.49
296,1,648320.19
296,13,655152.64
296,5,644123.34
296,10,643624.73
296,2,652688.55
296,14,660741.39
296,6,648346.84
296,11,648730.17
296,3,654790.98
296,15,642899.91
296,7,650891.06
297,0,642069.07
297,12,652780.96
297,8,656976.62
297,4,659152.22
297,1,649257.84
297,13,651675.90
297,9,663367.61
297,5,642911.85
297,2,652343.93
297,14,660510.77
297,10,646084.63
297,6,645745.97
297,3,654429.27
297,15,645264.08
297,11,647990.70
297,7,652831.68
298,0,642697.66
298,12,652500.88
298,8,658172.16
298,4,658872.17
298,1,647002.35
298,13,653200.32
298,9,659295.92
298,5,643452.92
298,2,649523.78
298,14,654380.53
298,10,644155.46
298,6,648320.65
298,3,658186.04
298,15,644454.02
298,11,646121.96
298,7,649686.54
299,0,645977.89
299,8,656185.13
299,12,649555.72
299,4,664556.73
299,1,646295.72
299,9,661796.60
299,13,653588.37
299,5,644151.43
299,2,650226.78
299,10,642936.52
299,14,660436.38
299,6,647722.46
299,3,653625.82
299,11,646537.89
299,15,643723.10
299,7,650947.91
300,12,652721.49
300,4,660358.83
300,0,641717.58
300,8,654243.48
300,13,652268.40
300,5,645223.41
300,1,645236.35
300,9,661853.22
300,14,661505.87
300,6,648316.63
300,2,648217.10
300,10,643143.71
300,15,643883.89
300,7,650826.37
300,3,652375.49
300,11,648904.39
